Entity,Code,Day,"Birth rate per day, on a monthly basis"
Slovakia,SVK,1981-02-28,53.158245
Slovakia,SVK,1981-03-31,53.11351
Slovakia,SVK,1981-04-30,53.503998
Slovakia,SVK,1981-05-31,52.912354
Slovakia,SVK,1981-06-30,54.376045
Slovakia,SVK,1981-07-31,54.468754
Slovakia,SVK,1981-08-31,51.19327
Slovakia,SVK,1981-09-30,53.119423
Slovakia,SVK,1981-10-31,45.43177
Slovakia,SVK,1981-11-30,44.60847
Slovakia,SVK,1981-12-31,47.153008
Slovakia,SVK,1982-01-31,50.041523
Slovakia,SVK,1982-02-28,50.26903
Slovakia,SVK,1982-03-31,51.353138
Slovakia,SVK,1982-04-30,52.24654
Slovakia,SVK,1982-05-31,52.732033
Slovakia,SVK,1982-06-30,52.905163
Slovakia,SVK,1982-07-31,52.695564
Slovakia,SVK,1982-08-31,51.023415
Slovakia,SVK,1982-09-30,51.46657
Slovakia,SVK,1982-10-31,45.44618
Slovakia,SVK,1982-11-30,46.63049
Slovakia,SVK,1982-12-31,46.60973
Slovakia,SVK,1983-01-31,48.053238
Slovakia,SVK,1983-02-28,50.030643
Slovakia,SVK,1983-03-31,52.383434
Slovakia,SVK,1983-04-30,52.45806
Slovakia,SVK,1983-05-31,51.189495
Slovakia,SVK,1983-06-30,52.007633
Slovakia,SVK,1983-07-31,52.904854
Slovakia,SVK,1983-08-31,51.867725
Slovakia,SVK,1983-09-30,50.095673
Slovakia,SVK,1983-10-31,45.90634
Slovakia,SVK,1983-11-30,44.067013
Slovakia,SVK,1983-12-31,44.69224
Slovakia,SVK,1984-01-31,48.172794
Slovakia,SVK,1984-02-29,49.31863
Slovakia,SVK,1984-03-31,51.00999
Slovakia,SVK,1984-04-30,50.92692
Slovakia,SVK,1984-05-31,51.789585
Slovakia,SVK,1984-06-30,50.690796
Slovakia,SVK,1984-07-31,50.997322
Slovakia,SVK,1984-08-31,50.888588
Slovakia,SVK,1984-09-30,48.736217
Slovakia,SVK,1984-10-31,44.08569
Slovakia,SVK,1984-11-30,44.185272
Slovakia,SVK,1984-12-31,41.712326
Slovakia,SVK,1985-01-31,48.1716
Slovakia,SVK,1985-02-28,47.44897
Slovakia,SVK,1985-03-31,50.133053
Slovakia,SVK,1985-04-30,50.468098
Slovakia,SVK,1985-05-31,51.080524
Slovakia,SVK,1985-06-30,49.355087
Slovakia,SVK,1985-07-31,51.950897
Slovakia,SVK,1985-08-31,48.842957
Slovakia,SVK,1985-09-30,49.99302
Slovakia,SVK,1985-10-31,43.487457
Slovakia,SVK,1985-11-30,43.36344
Slovakia,SVK,1985-12-31,41.743687
Slovakia,SVK,1986-01-31,46.178295
Slovakia,SVK,1986-02-28,46.228535
Slovakia,SVK,1986-03-31,47.068512
Slovakia,SVK,1986-04-30,48.764706
Slovakia,SVK,1986-05-31,46.74703
Slovakia,SVK,1986-06-30,48.277905
Slovakia,SVK,1986-07-31,49.57353
Slovakia,SVK,1986-08-31,47.50247
Slovakia,SVK,1986-09-30,47.53963
Slovakia,SVK,1986-10-31,42.886436
Slovakia,SVK,1986-11-30,40.362198
Slovakia,SVK,1986-12-31,42.53844
Slovakia,SVK,1987-01-31,45.093662
Slovakia,SVK,1987-02-28,45.61243
Slovakia,SVK,1987-03-31,47.93389
Slovakia,SVK,1987-04-30,46.77248
Slovakia,SVK,1987-05-31,45.158905
Slovakia,SVK,1987-06-30,47.607403
Slovakia,SVK,1987-07-31,47.455055
Slovakia,SVK,1987-08-31,44.218933
Slovakia,SVK,1987-09-30,43.741062
Slovakia,SVK,1987-10-31,38.86313
Slovakia,SVK,1987-11-30,40.32188
Slovakia,SVK,1987-12-31,38.50445
Slovakia,SVK,1988-01-31,41.725075
Slovakia,SVK,1988-02-29,43.568264
Slovakia,SVK,1988-03-31,46.498436
Slovakia,SVK,1988-04-30,44.67171
Slovakia,SVK,1988-05-31,46.130943
Slovakia,SVK,1988-06-30,45.92187
Slovakia,SVK,1988-07-31,45.980057
Slovakia,SVK,1988-08-31,45.43877
Slovakia,SVK,1988-09-30,44.539455
Slovakia,SVK,1988-10-31,39.436314
Slovakia,SVK,1988-11-30,39.583076
Slovakia,SVK,1988-12-31,38.957806
Slovakia,SVK,1989-01-31,40.927177
Slovakia,SVK,1989-02-28,43.308643
Slovakia,SVK,1989-03-31,44.234943
Slovakia,SVK,1989-04-30,43.76319
Slovakia,SVK,1989-05-31,43.4964
Slovakia,SVK,1989-06-30,43.47807
Slovakia,SVK,1989-07-31,44.763477
Slovakia,SVK,1989-08-31,43.54595
Slovakia,SVK,1989-09-30,41.853798
Slovakia,SVK,1989-10-31,38.33562
Slovakia,SVK,1989-11-30,37.28554
Slovakia,SVK,1989-12-31,37.337757
Slovakia,SVK,1990-01-31,41.7538
Slovakia,SVK,1990-02-28,41.656765
Slovakia,SVK,1990-03-31,41.8631
Slovakia,SVK,1990-04-30,42.310146
Slovakia,SVK,1990-05-31,41.500004
Slovakia,SVK,1990-06-30,42.47409
Slovakia,SVK,1990-07-31,43.430145
Slovakia,SVK,1990-08-31,42.469936
Slovakia,SVK,1990-09-30,43.140804
Slovakia,SVK,1990-10-31,40.746914
Slovakia,SVK,1990-11-30,39.77249
Slovakia,SVK,1990-12-31,38.774437
Slovakia,SVK,1991-01-31,42.144794
Slovakia,SVK,1991-02-28,41.304092
Slovakia,SVK,1991-03-31,43.10509
Slovakia,SVK,1991-04-30,42.427677
Slovakia,SVK,1991-05-31,43.055313
Slovakia,SVK,1991-06-30,42.453575
Slovakia,SVK,1991-07-31,43.347694
Slovakia,SVK,1991-08-31,40.50458
Slovakia,SVK,1991-09-30,42.236885
Slovakia,SVK,1991-10-31,36.069393
Slovakia,SVK,1991-11-30,36.1929
Slovakia,SVK,1991-12-31,36.494373
Slovakia,SVK,1992-01-31,37.797714
Slovakia,SVK,1992-02-29,38.092216
Slovakia,SVK,1992-03-31,39.32694
Slovakia,SVK,1992-04-30,38.667885
Slovakia,SVK,1992-05-31,39.4297
Slovakia,SVK,1992-06-30,41.309586
Slovakia,SVK,1992-07-31,42.56813
Slovakia,SVK,1992-08-31,39.902893
Slovakia,SVK,1992-09-30,39.86911
Slovakia,SVK,1992-10-31,35.47097
Slovakia,SVK,1992-11-30,33.960724
Slovakia,SVK,1992-12-31,35.19936
Slovakia,SVK,1993-01-31,37.70204
Slovakia,SVK,1993-02-28,38.684185
Slovakia,SVK,1993-03-31,39.6085
Slovakia,SVK,1993-04-30,39.17343
Slovakia,SVK,1993-05-31,37.770714
Slovakia,SVK,1993-06-30,39.32467
Slovakia,SVK,1993-07-31,41.032425
Slovakia,SVK,1993-08-31,39.66254
Slovakia,SVK,1993-09-30,39.44477
Slovakia,SVK,1993-10-31,33.843155
Slovakia,SVK,1993-11-30,34.07224
Slovakia,SVK,1993-12-31,32.412285
Slovakia,SVK,1994-01-31,34.979485
Slovakia,SVK,1994-02-28,35.73876
Slovakia,SVK,1994-03-31,36.95339
Slovakia,SVK,1994-04-30,36.04013
Slovakia,SVK,1994-05-31,36.34461
Slovakia,SVK,1994-06-30,36.29886
Slovakia,SVK,1994-07-31,35.663864
Slovakia,SVK,1994-08-31,33.69888
Slovakia,SVK,1994-09-30,33.25437
Slovakia,SVK,1994-10-31,30.06737
Slovakia,SVK,1994-11-30,29.908777
Slovakia,SVK,1994-12-31,29.927282
Slovakia,SVK,1995-01-31,32.599556
Slovakia,SVK,1995-02-28,32.754852
Slovakia,SVK,1995-03-31,33.315117
Slovakia,SVK,1995-04-30,31.947004
Slovakia,SVK,1995-05-31,32.281456
Slovakia,SVK,1995-06-30,32.543266
Slovakia,SVK,1995-07-31,32.436035
Slovakia,SVK,1995-08-31,32.08228
Slovakia,SVK,1995-09-30,31.951624
Slovakia,SVK,1995-10-31,28.819706
Slovakia,SVK,1995-11-30,28.5499
Slovakia,SVK,1995-12-31,28.294222
Slovakia,SVK,1996-01-31,31.640202
Slovakia,SVK,1996-02-29,31.003967
Slovakia,SVK,1996-03-31,31.740276
Slovakia,SVK,1996-04-30,32.457935
Slovakia,SVK,1996-05-31,32.93014
Slovakia,SVK,1996-06-30,32.19432
Slovakia,SVK,1996-07-31,32.21717
Slovakia,SVK,1996-08-31,30.20263
Slovakia,SVK,1996-09-30,30.11079
Slovakia,SVK,1996-10-31,28.359411
Slovakia,SVK,1996-11-30,28.212889
Slovakia,SVK,1996-12-31,26.848026
Slovakia,SVK,1997-01-31,30.772223
Slovakia,SVK,1997-02-28,31.835075
Slovakia,SVK,1997-03-31,30.290789
Slovakia,SVK,1997-04-30,32.216846
Slovakia,SVK,1997-05-31,31.210447
Slovakia,SVK,1997-06-30,31.297003
Slovakia,SVK,1997-07-31,32.634666
Slovakia,SVK,1997-08-31,30.419415
Slovakia,SVK,1997-09-30,31.15069
Slovakia,SVK,1997-10-31,28.586308
Slovakia,SVK,1997-11-30,25.997015
Slovakia,SVK,1997-12-31,25.912825
Slovakia,SVK,1998-01-31,28.259068
Slovakia,SVK,1998-02-28,28.930593
Slovakia,SVK,1998-03-31,30.051687
Slovakia,SVK,1998-04-30,31.045338
Slovakia,SVK,1998-05-31,30.474504
Slovakia,SVK,1998-06-30,29.819061
Slovakia,SVK,1998-07-31,31.071375
Slovakia,SVK,1998-08-31,30.198795
Slovakia,SVK,1998-09-30,31.867455
Slovakia,SVK,1998-10-31,27.84152
Slovakia,SVK,1998-11-30,26.838408
Slovakia,SVK,1998-12-31,26.06715
Slovakia,SVK,1999-01-31,28.016602
Slovakia,SVK,1999-02-28,28.63757
Slovakia,SVK,1999-03-31,29.016232
Slovakia,SVK,1999-04-30,30.168013
Slovakia,SVK,1999-05-31,28.70724
Slovakia,SVK,1999-06-30,30.307644
Slovakia,SVK,1999-07-31,30.576794
Slovakia,SVK,1999-08-31,30.149197
Slovakia,SVK,1999-09-30,30.836378
Slovakia,SVK,1999-10-31,25.915884
Slovakia,SVK,1999-11-30,25.401981
Slovakia,SVK,1999-12-31,26.225292
Slovakia,SVK,2000-01-31,28.683798
Slovakia,SVK,2000-02-29,28.66704
Slovakia,SVK,2000-03-31,29.084929
Slovakia,SVK,2000-04-30,28.39879
Slovakia,SVK,2000-05-31,29.462038
Slovakia,SVK,2000-06-30,28.993084
Slovakia,SVK,2000-07-31,29.743143
Slovakia,SVK,2000-08-31,29.760712
Slovakia,SVK,2000-09-30,29.35756
Slovakia,SVK,2000-10-31,25.80667
Slovakia,SVK,2000-11-30,23.84613
Slovakia,SVK,2000-12-31,24.46824
Slovakia,SVK,2001-01-31,26.927275
Slovakia,SVK,2001-02-28,26.200083
Slovakia,SVK,2001-03-31,26.502506
Slovakia,SVK,2001-04-30,27.529078
Slovakia,SVK,2001-05-31,27.12753
Slovakia,SVK,2001-06-30,27.72242
Slovakia,SVK,2001-07-31,27.434645
Slovakia,SVK,2001-08-31,26.781292
Slovakia,SVK,2001-09-30,26.93065
Slovakia,SVK,2001-10-31,23.72861
Slovakia,SVK,2001-11-30,23.205732
Slovakia,SVK,2001-12-31,22.619635
Slovakia,SVK,2002-01-31,25.30813
Slovakia,SVK,2002-02-28,25.289925
Slovakia,SVK,2002-03-31,26.773064
Slovakia,SVK,2002-04-30,27.064545
Slovakia,SVK,2002-05-31,26.443966
Slovakia,SVK,2002-06-30,25.763361
Slovakia,SVK,2002-07-31,27.236967
Slovakia,SVK,2002-08-31,25.65324
Slovakia,SVK,2002-09-30,27.383131
Slovakia,SVK,2002-10-31,25.024027
Slovakia,SVK,2002-11-30,23.843248
Slovakia,SVK,2002-12-31,25.096907
Slovakia,SVK,2003-01-31,25.42741
Slovakia,SVK,2003-02-28,26.278315
Slovakia,SVK,2003-03-31,26.29804
Slovakia,SVK,2003-04-30,26.108217
Slovakia,SVK,2003-05-31,26.412514
Slovakia,SVK,2003-06-30,27.510216
Slovakia,SVK,2003-07-31,29.167685
Slovakia,SVK,2003-08-31,27.613508
Slovakia,SVK,2003-09-30,28.875296
Slovakia,SVK,2003-10-31,25.705425
Slovakia,SVK,2003-11-30,23.294125
Slovakia,SVK,2003-12-31,23.623222
Slovakia,SVK,2004-01-31,28.773039
Slovakia,SVK,2004-02-29,27.106087
Slovakia,SVK,2004-03-31,27.307158
Slovakia,SVK,2004-04-30,28.725182
Slovakia,SVK,2004-05-31,26.975666
Slovakia,SVK,2004-06-30,28.822905
Slovakia,SVK,2004-07-31,28.624521
Slovakia,SVK,2004-08-31,28.599773
Slovakia,SVK,2004-09-30,29.397314
Slovakia,SVK,2004-10-31,24.325943
Slovakia,SVK,2004-11-30,24.280508
Slovakia,SVK,2004-12-31,24.936693
Slovakia,SVK,2005-01-31,27.366049
Slovakia,SVK,2005-02-28,29.566967
Slovakia,SVK,2005-03-31,28.271204
Slovakia,SVK,2005-04-30,28.140587
Slovakia,SVK,2005-05-31,28.840326
Slovakia,SVK,2005-06-30,29.30526
Slovakia,SVK,2005-07-31,28.98345
Slovakia,SVK,2005-08-31,28.125105
Slovakia,SVK,2005-09-30,29.130365
Slovakia,SVK,2005-10-31,26.018543
Slovakia,SVK,2005-11-30,25.292261
Slovakia,SVK,2005-12-31,23.984097
Slovakia,SVK,2006-01-31,26.269331
Slovakia,SVK,2006-02-28,28.352867
Slovakia,SVK,2006-03-31,27.924147
Slovakia,SVK,2006-04-30,28.358604
Slovakia,SVK,2006-05-31,27.809284
Slovakia,SVK,2006-06-30,28.146954
Slovakia,SVK,2006-07-31,29.032063
Slovakia,SVK,2006-08-31,28.671703
Slovakia,SVK,2006-09-30,30.060822
Slovakia,SVK,2006-10-31,26.733412
Slovakia,SVK,2006-11-30,24.989973
Slovakia,SVK,2006-12-31,23.33176
Slovakia,SVK,2007-01-31,28.9873
Slovakia,SVK,2007-02-28,28.055166
Slovakia,SVK,2007-03-31,27.420803
Slovakia,SVK,2007-04-30,27.584396
Slovakia,SVK,2007-05-31,28.64318
Slovakia,SVK,2007-06-30,29.640753
Slovakia,SVK,2007-07-31,29.175798
Slovakia,SVK,2007-08-31,28.791422
Slovakia,SVK,2007-09-30,29.137075
Slovakia,SVK,2007-10-31,25.252224
Slovakia,SVK,2007-11-30,24.742617
Slovakia,SVK,2007-12-31,25.25723
Slovakia,SVK,2008-01-31,29.957893
Slovakia,SVK,2008-02-29,29.303774
Slovakia,SVK,2008-03-31,28.436201
Slovakia,SVK,2008-04-30,30.416216
Slovakia,SVK,2008-05-31,28.46756
Slovakia,SVK,2008-06-30,30.250252
Slovakia,SVK,2008-07-31,32.60443
Slovakia,SVK,2008-08-31,30.072752
Slovakia,SVK,2008-09-30,31.146969
Slovakia,SVK,2008-10-31,27.04192
Slovakia,SVK,2008-11-30,24.913538
Slovakia,SVK,2008-12-31,26.845827
Slovakia,SVK,2009-01-31,31.803827
Slovakia,SVK,2009-02-28,31.028488
Slovakia,SVK,2009-03-31,31.153835
Slovakia,SVK,2009-04-30,32.119583
Slovakia,SVK,2009-05-31,31.450178
Slovakia,SVK,2009-06-30,32.37011
Slovakia,SVK,2009-07-31,33.21276
Slovakia,SVK,2009-08-31,32.232494
Slovakia,SVK,2009-09-30,34.13064
Slovakia,SVK,2009-10-31,28.962582
Slovakia,SVK,2009-11-30,28.1991
Slovakia,SVK,2009-12-31,26.86684
Slovakia,SVK,2010-01-31,32.173363
Slovakia,SVK,2010-02-28,31.962986
Slovakia,SVK,2010-03-31,31.850872
Slovakia,SVK,2010-04-30,30.790684
Slovakia,SVK,2010-05-31,31.761639
Slovakia,SVK,2010-06-30,31.68097
Slovakia,SVK,2010-07-31,32.078876
Slovakia,SVK,2010-08-31,30.151642
Slovakia,SVK,2010-09-30,32.13585
Slovakia,SVK,2010-10-31,27.720346
Slovakia,SVK,2010-11-30,28.339334
Slovakia,SVK,2010-12-31,27.506422
Slovakia,SVK,2011-01-31,32.719284
Slovakia,SVK,2011-02-28,32.993805
Slovakia,SVK,2011-03-31,32.712383
Slovakia,SVK,2011-04-30,30.121243
Slovakia,SVK,2011-05-31,30.663258
Slovakia,SVK,2011-06-30,32.14476
Slovakia,SVK,2011-07-31,32.871723
Slovakia,SVK,2011-08-31,32.44442
Slovakia,SVK,2011-09-30,33.571712
Slovakia,SVK,2011-10-31,27.39439
Slovakia,SVK,2011-11-30,26.63958
Slovakia,SVK,2011-12-31,25.956532
Slovakia,SVK,2012-01-31,27.672117
Slovakia,SVK,2012-02-29,27.135166
Slovakia,SVK,2012-03-31,26.521387
Slovakia,SVK,2012-04-30,26.435091
Slovakia,SVK,2012-05-31,27.625519
Slovakia,SVK,2012-06-30,27.33578
Slovakia,SVK,2012-07-31,29.462658
Slovakia,SVK,2012-08-31,29.883104
Slovakia,SVK,2012-09-30,30.814587
Slovakia,SVK,2012-10-31,28.780416
Slovakia,SVK,2012-11-30,27.919882
Slovakia,SVK,2012-12-31,26.957003
Slovakia,SVK,2013-01-31,27.413244
Slovakia,SVK,2013-02-28,26.81202
Slovakia,SVK,2013-03-31,26.581161
Slovakia,SVK,2013-04-30,27.089714
Slovakia,SVK,2013-05-31,27.733238
Slovakia,SVK,2013-06-30,27.763067
Slovakia,SVK,2013-07-31,29.784481
Slovakia,SVK,2013-08-31,29.103357
Slovakia,SVK,2013-09-30,30.582193
Slovakia,SVK,2013-10-31,28.045132
Slovakia,SVK,2013-11-30,25.408773
Slovakia,SVK,2013-12-31,26.43936
Slovakia,SVK,2014-01-31,27.324713
Slovakia,SVK,2014-02-28,26.248734
Slovakia,SVK,2014-03-31,25.927313
Slovakia,SVK,2014-04-30,27.140085
Slovakia,SVK,2014-05-31,26.768501
Slovakia,SVK,2014-06-30,28.80875
Slovakia,SVK,2014-07-31,31.418444
Slovakia,SVK,2014-08-31,28.529684
Slovakia,SVK,2014-09-30,31.329212
Slovakia,SVK,2014-10-31,27.924238
Slovakia,SVK,2014-11-30,25.58817
Slovakia,SVK,2014-12-31,26.718107
Slovakia,SVK,2015-01-31,27.548841
Slovakia,SVK,2015-02-28,27.133062
Slovakia,SVK,2015-03-31,25.998487
Slovakia,SVK,2015-04-30,27.987885
Slovakia,SVK,2015-05-31,26.666842
Slovakia,SVK,2015-06-30,28.936398
Slovakia,SVK,2015-07-31,30.046507
Slovakia,SVK,2015-08-31,29.15251
Slovakia,SVK,2015-09-30,31.694899
Slovakia,SVK,2015-10-31,27.590803
Slovakia,SVK,2015-11-30,26.856087
Slovakia,SVK,2015-12-31,27.372921
Slovakia,SVK,2016-01-31,27.222397
Slovakia,SVK,2016-02-29,28.155642
Slovakia,SVK,2016-03-31,27.61908
Slovakia,SVK,2016-04-30,27.940325
Slovakia,SVK,2016-05-31,26.928429
Slovakia,SVK,2016-06-30,28.657001
Slovakia,SVK,2016-07-31,31.529734
Slovakia,SVK,2016-08-31,31.947067
Slovakia,SVK,2016-09-30,33.111794
Slovakia,SVK,2016-10-31,28.952347
Slovakia,SVK,2016-11-30,28.09784
Slovakia,SVK,2016-12-31,27.300537
Slovakia,SVK,2017-01-31,28.430252
Slovakia,SVK,2017-02-28,29.620226
Slovakia,SVK,2017-03-31,28.429628
Slovakia,SVK,2017-04-30,27.393978
Slovakia,SVK,2017-05-31,29.508514
Slovakia,SVK,2017-06-30,29.679672
Slovakia,SVK,2017-07-31,30.978281
Slovakia,SVK,2017-08-31,31.348257
Slovakia,SVK,2017-09-30,31.200975
Slovakia,SVK,2017-10-31,28.620108
Slovakia,SVK,2017-11-30,27.965998
Slovakia,SVK,2017-12-31,27.214844
Slovakia,SVK,2018-01-31,28.390963
Slovakia,SVK,2018-02-28,28.293726
Slovakia,SVK,2018-03-31,28.402601
Slovakia,SVK,2018-04-30,27.987225
Slovakia,SVK,2018-05-31,27.5672
Slovakia,SVK,2018-06-30,29.658092
Slovakia,SVK,2018-07-31,31.825127
Slovakia,SVK,2018-08-31,31.15257
Slovakia,SVK,2018-09-30,32.10186
Slovakia,SVK,2018-10-31,28.375221
Slovakia,SVK,2018-11-30,27.225946
Slovakia,SVK,2018-12-31,26.889381
Slovakia,SVK,2019-01-31,28.295017
Slovakia,SVK,2019-02-28,27.62151
Slovakia,SVK,2019-03-31,26.744442
Slovakia,SVK,2019-04-30,28.69661
Slovakia,SVK,2019-05-31,27.685022
Slovakia,SVK,2019-06-30,28.788055
Slovakia,SVK,2019-07-31,31.233389
Slovakia,SVK,2019-08-31,30.987476
Slovakia,SVK,2019-09-30,31.21643
Slovakia,SVK,2019-10-31,28.597956
Slovakia,SVK,2019-11-30,26.725718
Slovakia,SVK,2019-12-31,27.255741
Slovenia,SVN,1970-01-31,40.020924
Slovenia,SVN,1970-02-28,41.137295
Slovenia,SVN,1970-03-31,41.94193
Slovenia,SVN,1970-04-30,43.32258
Slovenia,SVN,1970-05-31,41.200485
Slovenia,SVN,1970-06-30,39.422153
Slovenia,SVN,1970-07-31,40.442196
Slovenia,SVN,1970-08-31,35.285816
Slovenia,SVN,1970-09-30,34.651096
Slovenia,SVN,1970-10-31,38.251575
Slovenia,SVN,1970-11-30,37.35005
Slovenia,SVN,1970-12-31,38.201023
Slovenia,SVN,1971-01-31,43.761826
Slovenia,SVN,1971-02-28,41.752956
Slovenia,SVN,1971-03-31,40.00407
Slovenia,SVN,1971-04-30,41.87733
Slovenia,SVN,1971-05-31,39.98722
Slovenia,SVN,1971-06-30,39.631104
Slovenia,SVN,1971-07-31,39.582798
Slovenia,SVN,1971-08-31,39.481693
Slovenia,SVN,1971-09-30,42.434536
Slovenia,SVN,1971-10-31,40.694958
Slovenia,SVN,1971-11-30,38.290333
Slovenia,SVN,1971-12-31,38.28528
Slovenia,SVN,1972-01-31,40.694958
Slovenia,SVN,1972-02-29,41.411995
Slovenia,SVN,1972-03-31,43.45851
Slovenia,SVN,1972-04-30,43.566357
Slovenia,SVN,1972-05-31,40.779213
Slovenia,SVN,1972-06-30,42.643486
Slovenia,SVN,1972-07-31,43.525913
Slovenia,SVN,1972-08-31,41.722866
Slovenia,SVN,1972-09-30,42.991737
Slovenia,SVN,1972-10-31,39.07727
Slovenia,SVN,1972-11-30,36.583897
Slovenia,SVN,1972-12-31,35.40377
Slovenia,SVN,1973-01-31,42.076736
Slovenia,SVN,1973-02-28,43.357403
Slovenia,SVN,1973-03-31,46.508526
Slovenia,SVN,1973-04-30,45.359856
Slovenia,SVN,1973-05-31,42.31265
Slovenia,SVN,1973-06-30,44.228035
Slovenia,SVN,1973-07-31,42.615963
Slovenia,SVN,1973-08-31,42.14414
Slovenia,SVN,1973-09-30,40.292786
Slovenia,SVN,1973-10-31,39.464844
Slovenia,SVN,1973-11-30,37.64607
Slovenia,SVN,1973-12-31,41.503803
Slovenia,SVN,1974-01-31,42.464306
Slovenia,SVN,1974-02-28,41.883553
Slovenia,SVN,1974-03-31,44.04829
Slovenia,SVN,1974-04-30,43.879784
Slovenia,SVN,1974-05-31,42.632816
Slovenia,SVN,1974-06-30,40.170895
Slovenia,SVN,1974-07-31,40.256836
Slovenia,SVN,1974-08-31,41.925076
Slovenia,SVN,1974-09-30,41.825096
Slovenia,SVN,1974-10-31,39.481693
Slovenia,SVN,1974-11-30,37.59383
Slovenia,SVN,1974-12-31,35.52173
Slovenia,SVN,1975-01-31,43.407955
Slovenia,SVN,1975-02-28,44.029034
Slovenia,SVN,1975-03-31,44.924538
Slovenia,SVN,1975-04-30,43.357403
Slovenia,SVN,1975-05-31,42.413754
Slovenia,SVN,1975-06-30,40.37985
Slovenia,SVN,1975-07-31,42.86873
Slovenia,SVN,1975-08-31,42.73392
Slovenia,SVN,1975-09-30,44.99419
Slovenia,SVN,1975-10-31,41.385845
Slovenia,SVN,1975-11-30,41.024113
Slovenia,SVN,1975-12-31,40.138878
Slovenia,SVN,1976-01-31,43.155193
Slovenia,SVN,1976-02-29,44.131966
Slovenia,SVN,1976-03-31,44.250504
Slovenia,SVN,1976-04-30,47.014053
Slovenia,SVN,1976-05-31,46.18836
Slovenia,SVN,1976-06-30,42.67831
Slovenia,SVN,1976-07-31,43.323704
Slovenia,SVN,1976-08-31,43.98089
Slovenia,SVN,1976-09-30,44.733
Slovenia,SVN,1976-10-31,42.93613
Slovenia,SVN,1976-11-30,39.091312
Slovenia,SVN,1976-12-31,38.201023
Slovenia,SVN,1977-01-31,42.91928
Slovenia,SVN,1977-02-28,43.805157
Slovenia,SVN,1977-03-31,43.42481
Slovenia,SVN,1977-04-30,45.18573
Slovenia,SVN,1977-05-31,47.064606
Slovenia,SVN,1977-06-30,43.566357
Slovenia,SVN,1977-07-31,41.554356
Slovenia,SVN,1977-08-31,41.75657
Slovenia,SVN,1977-09-30,43.932022
Slovenia,SVN,1977-10-31,41.166786
Slovenia,SVN,1977-11-30,40.08383
Slovenia,SVN,1977-12-31,39.26263
Slovenia,SVN,1978-01-31,43.930336
Slovenia,SVN,1978-02-28,44.19694
Slovenia,SVN,1978-03-31,43.744976
Slovenia,SVN,1978-04-30,44.907127
Slovenia,SVN,1978-05-31,44.72233
Slovenia,SVN,1978-06-30,43.827545
Slovenia,SVN,1978-07-31,45.649128
Slovenia,SVN,1978-08-31,42.952984
Slovenia,SVN,1978-09-30,44.715588
Slovenia,SVN,1978-10-31,41.975628
Slovenia,SVN,1978-11-30,39.14355
Slovenia,SVN,1978-12-31,41.57121
Slovenia,SVN,1979-01-31,44.638073
Slovenia,SVN,1979-02-28,42.31265
Slovenia,SVN,1979-03-31,46.525375
Slovenia,SVN,1979-04-30,45.621044
Slovenia,SVN,1979-05-31,46.25576
Slovenia,SVN,1979-06-30,44.820065
Slovenia,SVN,1979-07-31,43.509064
Slovenia,SVN,1979-08-31,44.23365
Slovenia,SVN,1979-09-30,43.60118
Slovenia,SVN,1979-10-31,43.222595
Slovenia,SVN,1979-11-30,38.969425
Slovenia,SVN,1979-12-31,41.672314
Slovenia,SVN,1980-01-31,43.47536
Slovenia,SVN,1980-02-29,43.195286
Slovenia,SVN,1980-03-31,43.879784
Slovenia,SVN,1980-04-30,45.18573
Slovenia,SVN,1980-05-31,43.879784
Slovenia,SVN,1980-06-30,43.60118
Slovenia,SVN,1980-07-31,44.284203
Slovenia,SVN,1980-08-31,41.58806
Slovenia,SVN,1980-09-30,43.287754
Slovenia,SVN,1980-10-31,42.38005
Slovenia,SVN,1980-11-30,39.961945
Slovenia,SVN,1980-12-31,37.493286
Slovenia,SVN,1981-01-31,41.75657
Slovenia,SVN,1981-02-28,43.02159
Slovenia,SVN,1981-03-31,45.733383
Slovenia,SVN,1981-04-30,46.05636
Slovenia,SVN,1981-05-31,43.29
Slovenia,SVN,1981-06-30,39.94453
Slovenia,SVN,1981-07-31,41.116234
Slovenia,SVN,1981-08-31,41.790268
Slovenia,SVN,1981-09-30,42.6609
Slovenia,SVN,1981-10-31,40.18943
Slovenia,SVN,1981-11-30,39.160965
Slovenia,SVN,1981-12-31,37.24052
Slovenia,SVN,1982-01-31,40.374794
Slovenia,SVN,1982-02-28,42.741745
Slovenia,SVN,1982-03-31,42.717068
Slovenia,SVN,1982-04-30,43.705658
Slovenia,SVN,1982-05-31,41.183636
Slovenia,SVN,1982-06-30,41.807682
Slovenia,SVN,1982-07-31,40.15573
Slovenia,SVN,1982-08-31,39.43114
Slovenia,SVN,1982-09-30,41.424603
Slovenia,SVN,1982-10-31,38.554893
Slovenia,SVN,1982-11-30,37.59383
Slovenia,SVN,1982-12-31,46.643333
Slovenia,SVN,1983-01-31,39.06042
Slovenia,SVN,1983-02-28,38.303055
Slovenia,SVN,1983-03-31,39.480083
Slovenia,SVN,1983-04-30,39.856236
Slovenia,SVN,1983-05-31,39.848537
Slovenia,SVN,1983-06-30,41.141075
Slovenia,SVN,1983-07-31,40.21633
Slovenia,SVN,1983-08-31,39.610462
Slovenia,SVN,1983-09-30,37.98033
Slovenia,SVN,1983-10-31,37.64509
Slovenia,SVN,1983-11-30,35.068886
Slovenia,SVN,1983-12-31,37.695427
